SCHOOL_CODE,YEAR,MONTH,SCHOOL_NAME,MONTH_START,STAGE_SCHOOL_YEAR,STAGE_DISTRICT_CODE,ENROLLMENT,BREAKFAST_AVERAGE_PER_DAY,LUNCH_AVERAGE_PER_DAY,TOTAL_AVERAGE_MEALS_PER_DAY,BREAKFAST_PARTICIPATION,LUNCH_PARTICIPATION,TOTAL_PARTICIPATION,attendance_records,absences,full_absences,half_absences,excused_absences,mental_health_days,unique_students,num_students_seen,pct_female,pct_male,pct_non_binary,gender_error_count,absence_rate,pct_full_absence,pct_half_absence,pct_present,weighted_absence_rate,pct_excused,pct_unexcused,pct_mental_health_day,distinct_neighborhoods,distinct_zip_codes,avg_days_in_school,total_students,pct_free_reduced_lunch,pct_free_lunch,pct_reduced_lunch,pct_direct_cert,pct_paid_lunch,foodservice_null_count,incoming_student_count,NETWORK
400052,2026,2,NOBLE - COMER,2026-02-01T00:00:00.000Z,2025-2026,299,1110,63,183,246,0.0573,0.1649649649649650,0.1111111111111111,18281,2258,2191,67,5817,2,1080,1080,0.5262,0.4738,0.0,0,0.1235,0.1199,0.0037,0.8765,0.1217,0.3182,0.1057,1.0E-4,41,26,,1065,0.0122,0.0094,0.0028,9.0E-4,9.0E-4,1051,0,Charter
400157,2025,10,NOBLE - BAKER HS,2025-10-01T00:00:00.000Z,2025-2026,299,285,44,135,179,0.1554,0.4750208855472013,0.3152046783625731,5530,888,817,71,2015,0,302,302,0.5392,0.4608,0.0,0,0.1606,0.1477,0.0128,0.8394,0.1542,0.3644,0.1029,0.0,28,19,,312,0.0,0.0,0.0,0.0,0.0,312,0,Charter
609680,2026,3,PAYTON HS,2026-03-01T00:00:00.000Z,2025-2026,299,1261,97,297,394,0.0772,0.2357916997092255,0.1564895585514142,18762,1591,1153,438,912,81,1253,1253,0.4597,0.5387,0.0016,0,0.0848,0.0615,0.0233,0.9152,0.0731,0.0486,0.0362,0.0043,68,55,,1251,0.0048,0.004,8.0E-4,0.0016,0.016,1225,0,Network 15
609760,2025,8,CARVER MILITARY HS,2025-08-01T00:00:00.000Z,2025-2026,299,415,60,291,352,0.1453,0.7028915662650602,0.4240963855421687,4134,358,278,80,57,0,423,423,0.4381,0.5619,0.0,0,0.0866,0.0672,0.0194,0.9134,0.0769,0.0138,0.0728,0.0,25,17,,401,0.0274,0.0224,0.005,0.0,0.0025,389,0,Network 17
609764,2025,12,JUAREZ HS,2025-12-01T00:00:00.000Z,2025-2026,299,1422,154,731,885,0.1085,0.5141115799343647,0.3113220815752462,21071,6172,4034,2138,888,1,1406,1406,0.5111,0.4882,7.0E-4,0,0.2929,0.1914,0.1015,0.7071,0.2422,0.0421,0.2508,0.0,42,30,,1377,0.0065,0.0065,0.0,0.0,0.0,1368,0,Network 15
609769,2025,11,GRAHAM HS,2025-11-01T00:00:00.000Z,2025-2026,299,265,116,182,298,0.4383,0.6884097035040432,0.5633423180592991,3682,933,806,127,73,2,263,263,0.346,0.654,0.0,0,0.2534,0.2189,0.0345,0.7466,0.2361,0.0198,0.2336,5.0E-4,49,40,,264,0.0038,0.0038,0.0,0.0038,0.0,263,0,Network 14
609774,2026,1,ALCOTT ES,2026-01-01T00:00:00.000Z,2025-2026,299,569,118,289,408,0.2084,0.5088390364933320,0.3586271063785795,9662,544,534,10,921,6,570,570,0.4838,0.5145,0.0018,0,0.0563,0.0553,0.001,0.9437,0.0558,0.0953,0.0136,6.0E-4,31,32,,566,0.1166,0.1166,0.0,0.1131,0.0424,476,0,Network 4
609779,2026,3,ARMSTRONG G,2026-03-01T00:00:00.000Z,2025-2026,299,1375,581,881,1463,0.4230,0.6412121212121212,0.5321212121212121,20480,2427,2424,3,1785,8,1375,1375,0.4761,0.5239,0.0,0,0.1185,0.1184,1.0E-4,0.8815,0.1184,0.0872,0.0906,4.0E-4,11,14,,1363,0.1137,0.0954,0.0183,0.0315,0.0,1208,1,ISP
609788,2026,1,BARNARD,2026-01-01T00:00:00.000Z,2025-2026,299,250,130,146,276,0.5221,0.5844705882352942,0.5532941176470588,4248,431,404,27,953,2,250,250,0.5118,0.4842,0.004,0,0.1015,0.0951,0.0064,0.8985,0.0983,0.2243,0.0584,5.0E-4,12,12,,251,0.0876,0.0677,0.0199,0.0438,0.0,229,0,Network 10
609795,2025,8,CLARK ES,2025-08-01T00:00:00.000Z,2025-2026,299,123,98,88,186,0.7984,0.7211382113821139,0.7597560975609756,1160,38,38,0,60,0,120,120,0.4621,0.5379,0.0,0,0.0328,0.0328,0.0,0.9672,0.0328,0.0517,0.0293,0.0,7,7,,128,0.1094,0.0938,0.0156,0.0313,0.0,114,0,ISP
609808,2025,12,HALEY,2025-12-01T00:00:00.000Z,2025-2026,299,434,200,320,521,0.4614,0.7394777265745007,0.6004608294930877,6647,506,503,3,610,0,445,445,0.4804,0.5196,0.0,0,0.0761,0.0757,5.0E-4,0.9239,0.0759,0.0918,0.0626,0.0,19,14,,456,0.0504,0.0482,0.0022,0.0022,0.0,433,0,Network 13
609862,2025,10,COLES,2025-10-01T00:00:00.000Z,2025-2026,299,257,138,196,334,0.5390,0.7643135075041690,0.6516583287011303,5497,719,708,11,503,0,268,268,0.467,0.533,0.0,0,0.1308,0.1288,0.002,0.8692,0.1298,0.0915,0.1133,0.0,21,14,,263,0.0,0.0,0.0,0.0,0.0,263,0,Network 12
609900,2026,1,CURTIS,2026-01-01T00:00:00.000Z,2025-2026,299,291,165,207,372,0.5676,0.7121487770365879,0.6398827572266020,4863,1007,1007,0,383,0,295,295,0.4777,0.5223,0.0,0,0.2071,0.2071,0.0,0.7929,0.2071,0.0788,0.1935,0.0,11,10,,292,0.0925,0.0822,0.0103,0.0103,0.0,265,0,Network 13
609902,2025,10,METCALFE,2025-10-01T00:00:00.000Z,2025-2026,299,1573,718,1144,1863,0.4569,0.7277873641510005,0.5923470468925015,7358,668,668,0,579,0,360,360,0.4898,0.5102,0.0,0,0.0908,0.0908,0.0,0.9092,0.0908,0.0787,0.0739,0.0,12,14,,342,0.076,0.076,0.0,0.0088,0.0,316,0,Network 13
609919,2025,12,FISKE,2025-12-01T00:00:00.000Z,2025-2026,299,357,217,234,452,0.6101,0.6575163398692810,0.6338001867413632,5255,925,917,8,926,0,354,354,0.5307,0.4693,0.0,0,0.176,0.1745,0.0015,0.824,0.1753,0.1762,0.1637,0.0,15,10,,366,0.0246,0.0246,0.0,0.0027,0.0,357,0,Network 9
609964,2025,9,HAMLINE,2025-09-01T00:00:00.000Z,2025-2026,299,554,272,446,719,0.4923,0.8067689530685921,0.6495487364620939,11008,1050,824,226,1238,0,564,564,0.4836,0.5164,0.0,0,0.0954,0.0749,0.0205,0.9046,0.0851,0.1125,0.055,0.0,28,19,,558,0.0,0.0,0.0,0.0,0.0,558,0,Network 8
609968,2025,8,MCAULIFFE,2025-08-01T00:00:00.000Z,2025-2026,299,502,218,388,607,0.4361,0.7745019920318725,0.6052788844621514,4898,399,364,35,452,0,503,503,0.4816,0.5184,0.0,0,0.0815,0.0743,0.0071,0.9185,0.0779,0.0923,0.0306,0.0,13,14,,492,0.0,0.0,0.0,0.0,0.0,492,0,Network 4
609976,2026,3,HAYT,2026-03-01T00:00:00.000Z,2025-2026,299,891,368,526,894,0.4134,0.5907220351664797,0.5020576131687243,13161,1811,1687,124,1769,3,884,884,0.4716,0.5284,0.0,0,0.1376,0.1282,0.0094,0.8624,0.1329,0.1344,0.0848,2.0E-4,11,14,,878,0.0923,0.0718,0.0205,0.0296,0.0011,796,0,Network 2
609977,2026,2,WOODLAWN,2026-02-01T00:00:00.000Z,2025-2026,299,183,123,144,268,0.6752,0.7899210686095931,0.7325440194292653,3220,344,279,65,591,0,180,180,0.5034,0.4966,0.0,0,0.1068,0.0866,0.0202,0.8932,0.0967,0.1835,0.0599,0.0,20,14,,179,0.0447,0.0335,0.0112,0.0168,0.0,171,0,Network 9
609995,2025,11,HITCH,2025-11-01T00:00:00.000Z,2025-2026,299,462,130,204,334,0.2828,0.4417130488559060,0.3622448979591837,6525,438,435,3,527,7,467,467,0.4832,0.5146,0.0021,0,0.0671,0.0667,5.0E-4,0.9329,0.0669,0.0808,0.0311,0.0011,8,7,,463,0.0994,0.0821,0.0173,0.0648,0.0108,412,0,Network 1
610056,2025,8,MASON,2025-08-01T00:00:00.000Z,2025-2026,299,225,132,169,301,0.5880,0.7537777777777778,0.6708888888888889,2086,144,134,10,87,0,220,220,0.4118,0.5882,0.0,0,0.069,0.0642,0.0048,0.931,0.0666,0.0417,0.0441,0.0,19,20,,245,0.1143,0.1102,0.0041,0.0082,0.0,217,0,Network 7
610081,2025,12,SHERIDAN,2025-12-01T00:00:00.000Z,2025-2026,299,509,144,314,458,0.2830,0.6185985592665357,0.4508185985592665,7575,337,273,64,956,4,505,505,0.5208,0.4792,0.0,0,0.0445,0.036,0.0084,0.9555,0.0403,0.1262,0.0067,5.0E-4,37,24,,504,0.0754,0.0655,0.0099,0.0575,0.0278,452,0,Network 6
610104,2026,3,ONAHAN,2026-03-01T00:00:00.000Z,2025-2026,299,631,205,278,483,0.3249,0.4416270470153196,0.3832540940306392,9283,651,604,47,710,20,619,619,0.512,0.488,0.0,0,0.0701,0.0651,0.0051,0.9299,0.0676,0.0765,0.0225,0.0022,11,9,,618,0.2023,0.1926,0.0097,0.1634,0.0534,460,0,Network 1
610117,2026,1,PASTEUR,2026-01-01T00:00:00.000Z,2025-2026,299,581,351,341,693,0.6054,0.5875265768958186,0.5964867874860786,9764,1010,950,60,1185,0,576,576,0.5276,0.4724,0.0,0,0.1034,0.0973,0.0061,0.8966,0.1004,0.1214,0.0338,0.0,11,6,,582,0.0533,0.0292,0.0241,0.0052,0.0,551,0,Network 8
610122,2025,11,PEIRCE,2025-11-01T00:00:00.000Z,2025-2026,299,1093,190,449,640,0.1746,0.4116455365311724,0.2931316167821200,15272,937,916,21,909,9,1093,1093,0.4995,0.4978,0.0028,0,0.0614,0.06,0.0014,0.9386,0.0607,0.0595,0.0333,6.0E-4,21,20,,1101,0.1962,0.1935,0.0027,0.1689,0.0154,868,0,Network 2
610126,2026,3,PERSHING,2026-03-01T00:00:00.000Z,2025-2026,299,380,198,249,447,0.5228,0.6552631578947369,0.5890350877192982,5658,677,677,0,761,6,381,381,0.4496,0.5504,0.0,0,0.1197,0.1197,0.0,0.8803,0.1197,0.1345,0.099,0.0011,30,20,,377,0.061,0.0557,0.0053,0.0265,0.0027,353,0,Network 9
610138,2025,10,PULASKI,2025-10-01T00:00:00.000Z,2025-2026,299,881,396,424,820,0.4497,0.4813253337657424,0.4654883519809740,18532,995,678,317,1423,5,885,885,0.4969,0.5019,0.0011,0,0.0537,0.0366,0.0171,0.9463,0.0451,0.0768,0.0118,3.0E-4,33,32,,882,0.1259,0.1224,0.0034,0.1111,0.0159,757,0,Network 6
610139,2026,2,PULLMAN,2026-02-01T00:00:00.000Z,2025-2026,299,307,172,209,381,0.5603,0.6834961997828448,0.6218783930510315,5625,477,477,0,474,2,318,318,0.4994,0.5006,0.0,0,0.0848,0.0848,0.0,0.9152,0.0848,0.0843,0.0772,4.0E-4,12,9,,319,0.0094,0.0094,0.0,0.0031,0.0,316,0,Network 13
610146,2025,9,REVERE,2025-09-01T00:00:00.000Z,2025-2026,299,174,118,156,275,0.6836,0.9020114942528735,0.7928160919540229,3533,225,221,4,290,0,186,186,0.5624,0.4263,0.0113,0,0.0637,0.0626,0.0011,0.9363,0.0631,0.0821,0.0535,0.0,13,15,,169,0.0888,0.0888,0.0,0.0,0.0,154,0,Network 12
610172,2025,8,SHERMAN,2025-08-01T00:00:00.000Z,2025-2026,299,224,136,199,335,0.6094,0.8883928571428571,0.7488839285714286,2142,112,112,0,176,0,221,221,0.5093,0.4907,0.0,0,0.0523,0.0523,0.0,0.9477,0.0523,0.0822,0.0495,0.0,16,13,,240,0.0667,0.0625,0.0042,0.0,0.0,224,0,Network 8
610180,2025,12,SMYTH,2025-12-01T00:00:00.000Z,2025-2026,299,365,255,273,528,0.7006,0.7481278538812786,0.7243835616438355,5830,919,769,150,1025,0,395,395,0.4684,0.5316,0.0,0,0.1576,0.1319,0.0257,0.8424,0.1448,0.1758,0.1408,0.0,22,21,,399,0.0,0.0,0.0,0.0,0.0,399,0,Network 6
610184,2025,11,SPRY ES,2025-11-01T00:00:00.000Z,2025-2026,299,271,69,209,279,0.2567,0.7741170268845545,0.5154190827622561,3658,430,387,43,398,0,264,264,0.5544,0.4456,0.0,0,0.1176,0.1058,0.0118,0.8824,0.1117,0.1088,0.0798,0.0,10,12,,271,0.0037,0.0037,0.0,0.0,0.0,270,0,Network 16
610191,2026,3,STONE,2026-03-01T00:00:00.000Z,2025-2026,299,549,233,249,483,0.4250,0.4547662416514876,0.4398907103825137,8182,755,694,61,854,18,547,547,0.4968,0.5032,0.0,0,0.0923,0.0848,0.0075,0.9077,0.0885,0.1044,0.0604,0.0022,16,17,,546,0.1081,0.0971,0.011,0.0751,0.022,475,0,Network 2
610206,2025,10,TWAIN,2025-10-01T00:00:00.000Z,2025-2026,299,836,376,542,918,0.4499,0.6491797676008202,0.5495557074504444,17613,1252,1004,248,1768,3,841,841,0.5127,0.4873,0.0,0,0.0711,0.057,0.0141,0.9289,0.064,0.1004,0.0196,2.0E-4,15,12,,827,0.1233,0.1016,0.0218,0.0593,0.0024,723,0,Network 10
610235,2026,1,YOUNG ES,2026-01-01T00:00:00.000Z,2025-2026,299,382,255,287,543,0.6688,0.7528487834924545,0.7108099784416384,6417,1019,1019,0,808,0,381,381,0.4547,0.5453,0.0,0,0.1588,0.1588,0.0,0.8412,0.1588,0.1259,0.1145,0.0,9,11,,390,0.1205,0.1077,0.0128,0.0051,0.0,343,0,Network 3
610242,2026,2,BRENNEMANN,2026-02-01T00:00:00.000Z,2025-2026,299,451,258,364,623,0.5729,0.8090662724809067,0.6909953190440996,8909,1146,1146,0,353,0,503,503,0.431,0.569,0.0,0,0.1286,0.1286,0.0,0.8714,0.1286,0.0396,0.1133,0.0,21,21,,490,0.0959,0.0898,0.0061,0.0041,0.0041,441,0,Network 2
610287,2026,2,ASHBURN,2026-02-01T00:00:00.000Z,2025-2026,299,326,127,141,268,0.3916,0.4326857532379004,0.4121506475800955,5820,472,469,3,528,0,327,327,0.5328,0.4641,0.0031,0,0.0811,0.0806,5.0E-4,0.9189,0.0808,0.0907,0.0639,0.0,22,17,,322,0.0745,0.0652,0.0093,0.0186,0.0,298,0,Network 10
610317,2026,3,BRIGHTON PARK,2026-03-01T00:00:00.000Z,2025-2026,299,304,181,226,407,0.5954,0.7456140350877193,0.6705043859649122,4615,513,489,24,633,1,308,308,0.4962,0.5038,0.0,0,0.1112,0.106,0.0052,0.8888,0.1086,0.1372,0.0791,2.0E-4,12,8,,308,0.1753,0.1331,0.0422,0.0065,0.0,254,0,Network 8
610352,2026,2,DURKIN PARK,2026-02-01T00:00:00.000Z,2025-2026,299,687,167,401,569,0.2444,0.5850719715348537,0.4147258612324115,12395,1182,1003,179,1652,0,695,695,0.4557,0.5428,0.0015,0,0.0954,0.0809,0.0144,0.9046,0.0881,0.1333,0.0427,0.0,14,12,,692,0.159,0.1228,0.0361,0.0636,0.0029,580,0,Network 10
400022,2025,10,CHIARTS HS,2025-10-01T00:00:00.000Z,2025-2026,299,559,105,177,282,0.1880,0.3179998296277366,0.2530028111423461,12150,688,688,0,7,0,554,554,0.7574,0.23,0.0127,0,0.0566,0.0566,0.0,0.9434,0.0566,6.0E-4,0.056,0.0,73,54,,539,0.0019,0.0019,0.0,0.0,0.0019,537,0,Contract
400119,2025,8,LEGAL PREP HS,2025-08-01T00:00:00.000Z,2025-2026,299,179,24,85,109,0.1363,0.4770949720670392,0.3067039106145252,1801,276,276,0,0,0,193,193,0.5825,0.4175,0.0,0,0.1532,0.1532,0.0,0.8468,0.1532,0.0,0.1532,0.0,19,16,,170,0.0,0.0,0.0,0.0,0.0,170,0,Charter
400131,2025,10,YCCS - CAMPOS,2025-10-01T00:00:00.000Z,2025-2026,299,200,47,63,110,0.2374,0.3152380952380953,0.2763095238095238,3394,1509,1458,51,74,0,202,202,0.4764,0.5236,0.0,0,0.4446,0.4296,0.015,0.5554,0.4371,0.0218,0.4228,0.0,39,33,,161,0.0248,0.0248,0.0,0.0,0.0,157,0,Options
400150,2025,8,YCCS - CHATHAM,2025-08-01T00:00:00.000Z,2025-2026,299,108,21,36,58,0.2009,0.3407407407407407,0.2708333333333333,728,287,287,0,0,0,81,81,0.5234,0.4766,0.0,0,0.3942,0.3942,0.0,0.6058,0.3942,0.0,0.3942,0.0,19,13,,95,0.0211,0.0211,0.0,0.0,0.0,93,0,Options
609730,2026,3,SENN HS,2026-03-01T00:00:00.000Z,2025-2026,299,1418,112,541,653,0.0792,0.3817583450869770,0.2304889515749883,20725,6514,4005,2509,1120,27,1393,1392,0.494,0.5009,0.0051,0,0.3144,0.1934,0.1211,0.6856,0.2539,0.054,0.2604,0.0013,44,40,,1378,0.053,0.0457,0.0073,0.0131,7.0E-4,1304,0,Network 14
609749,2025,11,NORTHSIDE PREP HS,2025-11-01T00:00:00.000Z,2025-2026,299,1083,108,433,541,0.0998,0.3999472365123335,0.2498680912808337,15106,1311,636,675,624,41,1079,1079,0.494,0.5032,0.0028,0,0.0868,0.0421,0.0447,0.9132,0.0644,0.0413,0.0455,0.0027,50,41,,1073,0.013,0.0121,9.0E-4,0.0112,0.014,1044,0,Network 14
609753,2026,3,CHICAGO AGRICULTURE HS,2026-03-01T00:00:00.000Z,2025-2026,299,760,162,442,604,0.2132,0.5815789473684211,0.3973684210526316,11418,1505,1048,457,587,6,763,763,0.4585,0.5402,0.0013,0,0.1318,0.0918,0.04,0.8682,0.1118,0.0514,0.0805,5.0E-4,43,25,,761,0.0315,0.0289,0.0026,0.0197,0.0079,731,0,ISP
609806,2025,10,BRADWELL,2025-10-01T00:00:00.000Z,2025-2026,299,476,297,324,621,0.6252,0.6813725490196078,0.6532613045218087,10464,1615,1553,62,753,2,513,513,0.511,0.489,0.0,0,0.1543,0.1484,0.0059,0.8457,0.1514,0.072,0.1282,2.0E-4,19,19,,483,0.0807,0.0787,0.0021,0.0,0.0,444,0,Network 12
609809,2026,1,BRENTANO,2026-01-01T00:00:00.000Z,2025-2026,299,762,214,231,446,0.2814,0.3040759610930987,0.2927281148679944,12975,958,881,77,1225,5,766,766,0.4938,0.5049,0.0013,0,0.0738,0.0679,0.0059,0.9262,0.0709,0.0944,0.0324,4.0E-4,23,21,,763,0.1769,0.1717,0.0052,0.1442,0.0118,619,0,Network 4
609837,2025,8,CARNEGIE,2025-08-01T00:00:00.000Z,2025-2026,299,456,234,268,503,0.5151,0.5888157894736842,0.5519736842105263,4459,154,154,0,181,0,463,463,0.538,0.462,0.0,0,0.0345,0.0345,0.0,0.9655,0.0345,0.0406,0.0204,0.0,31,22,,450,0.0956,0.0889,0.0067,0.0267,0.0,407,0,Network 9
609848,2026,1,ALDRIDGE,2026-01-01T00:00:00.000Z,2025-2026,299,231,150,185,336,0.6527,0.8021390374331551,0.7274000509294626,4314,541,513,28,385,0,261,261,0.5063,0.4937,0.0,0,0.1254,0.1189,0.0065,0.8746,0.1222,0.0892,0.102,0.0,8,8,,263,0.0228,0.0228,0.0,0.0,0.0,257,0,Network 13
609859,2025,10,CLINTON,2025-10-01T00:00:00.000Z,2025-2026,299,1059,446,659,1105,0.4217,0.6225100049462655,0.5221008138855164,22111,1352,1344,8,2412,1,1071,1071,0.4718,0.5282,0.0,0,0.0611,0.0608,4.0E-4,0.9389,0.061,0.1091,0.0224,0.0,7,10,,1041,0.0865,0.0759,0.0106,0.0202,0.0067,944,0,ISP
609865,2025,8,JORDAN,2025-08-01T00:00:00.000Z,2025-2026,299,575,241,426,667,0.4203,0.7410434782608696,0.5806956521739131,5631,385,338,47,297,2,580,580,0.4726,0.5274,0.0,0,0.0684,0.06,0.0083,0.9316,0.0642,0.0527,0.0289,4.0E-4,17,16,,552,0.0435,0.0308,0.0127,0.0127,0.0,528,0,Network 2
609893,2025,8,DORE,2025-08-01T00:00:00.000Z,2025-2026,299,758,314,461,775,0.4145,0.6085751978891820,0.5115435356200527,7402,398,360,38,401,0,755,755,0.4723,0.5277,0.0,0,0.0538,0.0486,0.0051,0.9462,0.0512,0.0542,0.0212,0.0,10,9,,764,0.106,0.0864,0.0196,0.072,0.0183,669,0,Network 10
609896,2025,9,DRUMMOND,2025-09-01T00:00:00.000Z,2025-2026,299,347,35,117,152,0.1016,0.3381844380403458,0.2198847262247839,6931,318,297,21,379,3,347,347,0.5239,0.4704,0.0058,0,0.0459,0.0429,0.003,0.9541,0.0444,0.0547,0.0136,4.0E-4,36,34,,340,0.0029,0.0029,0.0,0.0029,0.0,339,0,Network 6
609896,2025,12,DRUMMOND,2025-12-01T00:00:00.000Z,2025-2026,299,347,39,121,160,0.1141,0.3496637848222863,0.2318924111431316,5175,357,295,62,443,4,345,345,0.5275,0.4667,0.0058,0,0.069,0.057,0.012,0.931,0.063,0.0856,0.0259,8.0E-4,36,34,,340,0.0029,0.0029,0.0,0.0029,0.0,339,0,Network 6
609900,2025,8,CURTIS,2025-08-01T00:00:00.000Z,2025-2026,299,291,170,218,389,0.5866,0.7522336769759450,0.6694158075601375,2583,155,155,0,257,0,286,286,0.4894,0.5106,0.0,0,0.06,0.06,0.0,0.94,0.06,0.0995,0.0515,0.0,12,11,,292,0.0925,0.0822,0.0103,0.0103,0.0,265,0,Network 13
609933,2026,3,GALE,2026-03-01T00:00:00.000Z,2025-2026,299,294,143,215,358,0.4875,0.7324263038548753,0.6099773242630386,4350,821,820,1,491,0,294,294,0.5071,0.4894,0.0034,0,0.1887,0.1885,2.0E-4,0.8113,0.1886,0.1129,0.1708,0.0,14,15,,286,0.0,0.0,0.0,0.0,0.0,286,0,Network 2
609952,2025,8,GREENE,2025-08-01T00:00:00.000Z,2025-2026,299,297,181,216,397,0.6111,0.7272727272727273,0.6691919191919192,2946,240,186,54,285,0,303,303,0.5407,0.4593,0.0,0,0.0815,0.0631,0.0183,0.9185,0.0723,0.0967,0.0255,0.0,16,14,,312,0.0417,0.0385,0.0032,0.0128,0.0,299,0,Network 8
609960,2025,8,HALE,2025-08-01T00:00:00.000Z,2025-2026,299,756,332,462,794,0.4394,0.6119047619047620,0.5256613756613756,7426,346,257,89,312,0,753,753,0.4811,0.5189,0.0,0,0.0466,0.0346,0.012,0.9534,0.0406,0.042,0.0209,0.0,13,8,,744,0.1492,0.1317,0.0175,0.0632,0.0134,623,0,Network 10
609966,2026,2,HAMMOND,2026-02-01T00:00:00.000Z,2025-2026,299,226,116,177,293,0.5143,0.7846607669616520,0.6494591937069812,4063,401,401,0,544,0,226,226,0.4607,0.5393,0.0,0,0.0987,0.0987,0.0,0.9013,0.0987,0.1339,0.0485,0.0,13,12,,228,0.0,0.0,0.0,0.0,0.0,228,0,Network 7
609978,2026,3,SMITH,2026-03-01T00:00:00.000Z,2025-2026,299,391,247,298,545,0.6334,0.7621483375959079,0.6977834612105711,5912,678,678,0,168,0,400,400,0.4921,0.5079,0.0,0,0.1147,0.1147,0.0,0.8853,0.1147,0.0284,0.114,0.0,21,14,,397,0.0554,0.0479,0.0076,0.0101,0.0,375,0,Network 13
609981,2025,11,HEARST,2025-11-01T00:00:00.000Z,2025-2026,299,240,192,188,380,0.8000,0.7839285714285714,0.7919642857142857,3427,320,320,0,238,0,246,246,0.4103,0.5897,0.0,0,0.0934,0.0934,0.0,0.9066,0.0934,0.0694,0.0706,0.0,18,12,,256,0.0547,0.0391,0.0156,0.0195,0.0,242,0,Network 10
609983,2025,10,HEDGES,2025-10-01T00:00:00.000Z,2025-2026,299,467,206,398,604,0.4415,0.8532680738248191,0.6473947180585297,9748,847,742,105,786,0,471,471,0.45,0.55,0.0,0,0.0869,0.0761,0.0108,0.9131,0.0815,0.0806,0.0668,0.0,15,14,,483,0.0062,0.0062,0.0,0.0,0.0,480,0,Network 8
609987,2025,9,HENDRICKS,2025-09-01T00:00:00.000Z,2025-2026,299,206,120,171,292,0.5845,0.8337378640776699,0.7091019417475728,4162,514,479,35,507,1,219,219,0.4659,0.5341,0.0,0,0.1235,0.1151,0.0084,0.8765,0.1193,0.1218,0.0951,2.0E-4,24,19,,231,0.0043,0.0043,0.0,0.0,0.0,230,0,Network 9
609993,2025,9,LARA,2025-09-01T00:00:00.000Z,2025-2026,299,358,226,288,514,0.6318,0.8062849162011173,0.7190642458100558,7131,792,673,119,712,0,359,359,0.487,0.513,0.0,0,0.1111,0.0944,0.0167,0.8889,0.1027,0.0998,0.0569,0.0,20,15,,369,0.0352,0.0325,0.0027,0.0054,0.0027,355,0,ISP
610016,2025,11,KELLOGG,2025-11-01T00:00:00.000Z,2025-2026,299,298,28,103,131,0.0942,0.3473154362416108,0.2207574304889741,4197,128,126,2,227,0,301,301,0.4875,0.5125,0.0,0,0.0305,0.03,5.0E-4,0.9695,0.0303,0.0541,0.0191,0.0,13,9,,301,0.1561,0.1561,0.0,0.1163,0.0664,234,0,Network 10
610078,2025,11,INTER-AMERICAN,2025-11-01T00:00:00.000Z,2025-2026,299,598,218,364,582,0.3645,0.6097706641184902,0.4871595795508839,8362,566,550,16,417,9,598,598,0.5044,0.4956,0.0,0,0.0677,0.0658,0.0019,0.9323,0.0667,0.0499,0.0364,0.0011,42,41,,586,0.0529,0.0427,0.0102,0.0375,0.0051,552,0,Network 4
610126,2026,2,PERSHING,2026-02-01T00:00:00.000Z,2025-2026,299,380,190,234,424,0.5000,0.6169590643274854,0.5584795321637427,6886,629,627,2,940,0,387,387,0.4512,0.5488,0.0,0,0.0913,0.0911,3.0E-4,0.9087,0.0912,0.1365,0.0758,0.0,32,22,,377,0.061,0.0557,0.0053,0.0265,0.0027,353,0,Network 9
610142,2026,1,RAY,2026-01-01T00:00:00.000Z,2025-2026,299,574,177,370,547,0.3088,0.6453166632506662,0.4770444763271163,9841,1327,1158,169,995,2,583,582,0.5113,0.487,0.0017,0,0.135,0.1178,0.0172,0.865,0.1264,0.1013,0.094,2.0E-4,32,22,,574,0.0017,0.0017,0.0,0.0,0.0,573,0,Network 9
610142,2026,2,RAY,2026-02-01T00:00:00.000Z,2025-2026,299,574,184,375,559,0.3207,0.6546651180797523,0.4876596980255516,10340,1089,886,203,1114,7,576,575,0.5117,0.4865,0.0017,0,0.1053,0.0857,0.0196,0.8947,0.0955,0.1077,0.0635,7.0E-4,32,22,,574,0.0017,0.0017,0.0,0.0,0.0,573,0,Network 9
610146,2026,1,REVERE,2026-01-01T00:00:00.000Z,2025-2026,299,174,114,145,260,0.6558,0.8384043272481406,0.7471264367816092,2820,292,285,7,228,0,169,169,0.5755,0.4124,0.0121,0,0.1035,0.1011,0.0025,0.8965,0.1023,0.0809,0.0918,0.0,11,12,,169,0.0888,0.0888,0.0,0.0,0.0,154,0,Network 12
610153,2026,2,RYDER,2026-02-01T00:00:00.000Z,2025-2026,299,360,297,332,630,0.8270,0.9236111111111112,0.8753086419753086,6668,572,561,11,275,0,381,381,0.4876,0.5124,0.0,0,0.0858,0.0841,0.0016,0.9142,0.085,0.0412,0.0645,0.0,20,19,,367,0.0272,0.0218,0.0054,0.0,0.0,357,0,Network 11
610188,2025,9,DUNNE,2025-09-01T00:00:00.000Z,2025-2026,299,213,115,125,241,0.5444,0.5908450704225352,0.5676056338028169,4247,156,156,0,253,0,215,215,0.5157,0.4843,0.0,0,0.0367,0.0367,0.0,0.9633,0.0367,0.0596,0.0172,0.0,14,10,,207,0.1932,0.1546,0.0386,0.0435,0.0048,166,0,Network 13
